url,ad_id,language,title,price_eur,currency,seller_name,seller_rating,seller_reviews_count,description,images_count,images,make,model,year,mileage_km,fuel,transmission,engine_liters,power_hp,power_kw,co2_gkm,consumption_l_100,body_type,color,doors,drivetrain_raw,turbo,euro_norm,age_years,price_per_km,options_count,options,specs_raw
https://www.2ememain.be/v/autos/toyota/m2357336938-2x-toyota-corolla-ke20-a-restaurer,2357336938,fr,2x Toyota Corolla KE20 à restaurer,,EUR,,,,"Bonjour, je vends 2x Corolla KE20. La jaune est à restaurer. Les freins sont nouveux. Elle tourne et elle roule. Elle a un peu de rouille, mais c'est une belle base. Pas de papiers La grise est seulment pour pièces. Le capot, les portes, pare choc avant et intérieur en vraiment bon état. Je peux vendre la grise aussi séparé.",1,https://images.2dehands.com/api/v1/listing-twh-p/images/18/1807ae6c-0919-4915-9e19-75ce54d76a55?rule=ecg_mp_eps$_85,2X,Toyota Corolla KE20,,,,,,,,,,,,,,,,,,0,,{}
https://www.2ememain.be/v/autos/toyota/m2115199364-toyota-corolla-ts-style-tech-pack-cam-nav-sen,2115199364,fr,Toyota Corolla TS+Style+tech pack+cam+nav+sen,33900,EUR,,,,"Aanraakscherm, Android Auto, Apple CarPlay, Armsteun, Automatische regensensor, Bandenspanningscontrole, Binnenspiegel automatisch dimmend, Botswaarschuwing, Digital cockpit, Elektronische parkeerrem, Getinte ramen, Grootlichtassistent, Handsfree, Hill-Hold Control, Inductieladen voor smartphones, Lane Departure Warning Systeem, LED dagrijverlichting, LED verlichting, Lederen stuurwiel, Lendensteun, Lichtsensor, Multifunctioneel stuur, Multimediasysteem, Neerklapbare achterbank, Noodoproepsysteem, stuurbekrachtiging, Tractiecontrole, velgen 18"", Voorruitverwarming, Deze wagen wordt geleverd met tot 10 Jaar Toyota Relax waarborg en tot 10 Jaar wegbijstand Zit u met vragen? Aarzel niet om ons te contacteren of kom vrijblijvend een kijkje nemen in onze showroom Voor betere afbeeldingen, routebeschrijving en openingsuren zie site Vancayzeele ombouw lichte vracht / trekhaak / leder /... mogelijk in optie Geadverteerde nettoprijs incl afleveringspack Inhoud leveringspack: Leveringsklaar maken voertuig, textiele en rubberen vloermatten, wettelijke kit, nummerplaat vooraan, instalatie MyToyota-app",1,https://images.2dehands.com/api/v1/listing-twh-p/images/92/92f2dc42-fd80-46f7-a8b4-1a4265f0d9df?rule=ecg_mp_eps$_85,Toyota,Corolla TS+Style+tech pack+cam+nav+sen,,,,,,,,,,,,,,,,,,0,,{}
https://www.2ememain.be/v/autos/toyota/m2356947824-toyota-corolla-touring-sports-1-8-hybrid,2356947824,fr,Toyota Corolla Touring Sports 1.8 hybrid,16000,EUR,,,,"Beste hierbij verkoop ik mijn Toyota Corolla Touring Sports 1.8 hybrid uit het bouwjaar 09/2021 en heeft een km stand van 195xxx km. Deze is altijd perfect onderhouden geweest bij de Toyota garage. Ik ben zelf de eerste eigenaar van deze auto en verkoop hem nu omdat ik een bedrijfsauto heb gekregen. Deze auto geeft geen enkele mankement, rijd perfect zonder enkele problemen. De auto geeft nog een garantie voor de batterij van 5 jaar(dus tot 2031). Deze auto bezit alle mogelijke opties bv - automatische ramen - Stoelverwarming voor en achter - 360 graden camera - Auto piloot - Automatisch koffer - Sportstoelen - Een draadloze laadpoort - Apple CarPlay - Inklap spiegels - Auto kan geopend worden met enkel je vinger dus zonder sleutel Alle papieren zijn in orde en heeft 2 sleutels. Als u interesse heeft mag u mij altijd een berichtje sturen of me opbellen op het nummer 0488424322.",1,https://images.2dehands.com/api/v1/listing-twh-p/images/1b/1b2056af-053a-4748-87b4-1635af28a9fb?rule=ecg_mp_eps$_85,Toyota,Corolla Touring Sports,2021,,Hybrid,,,,,,,,,,,,,5,,0,,{}
https://www.2ememain.be/v/autos/toyota/m2356833937-toyota-corolla-gr-sport,2356833937,fr,Toyota Corolla GR Sport,29900,EUR,,,,"Aanraakscherm, Android Auto, Apple CarPlay, Armsteun, Automatische regensensor, Bandenspanningscontrole, Binnenspiegel automatisch dimmend, Botswaarschuwing, Dagrijlichten, Digital cockpit, Elektronische parkeerrem, ESP, Getinte ramen, Grootlichtassistent, Handsfree, Hill-Hold Control, Inductieladen voor smartphones, Lane Departure Warning Systeem, LED dagrijverlichting, LED verlichting, Lederen stuurwiel, Lendensteun, Lichtsensor, Multifunctioneel stuur, Multimediasysteem, Neerklapbare achterbank, Noodoproepsysteem, Sfeerverlichting, stuurbekrachtiging, Tractiecontrole, velgen 18"", Voorruitverwarming, Wifi-hotspot, Zomerbanden,",1,https://images.2dehands.com/api/v1/listing-twh-p/images/2f/2f11d830-aee7-4de0-8d18-71ea35389080?rule=ecg_mp_eps$_85,Toyota,Corolla GR Sport,,,,,,,,,,,,,,,,,,0,,{}
https://www.2ememain.be/v/autos/toyota/m2356765403-toyota-corolla-hybride,2356765403,fr,Toyota Corolla HYBRIDE,21000,EUR,,,,"Achteruitrijcamera, Elektrisch verstelbare voorzetels, Elektrische achteruitkijkspiegels, Elektrische voorruitenAutomatische regensensor, Bandenspanningscontrole, Binnenspiegel automatisch dimmend, Elektronische parkeerrem, Getinte ramen, Inductieladen voor smartphones, Lane Departure Warning Systeem, LED verlichting, Lederen stuurwiel, Lendensteun, Al onze wagens worden met een blanco keuring afgeleverd + Car-Pass + minimum 12 maanden volwaardige garantie. Met ons 50 jaar bestaan in de automobile sector kunnen wij U een perfecte na-verkoopservice geven in al onze vestigingen. Onze vestigingen: • Halen – Staatsbaan 47 – T 013 35 15 00 • Sint-Truiden – Industrielaan 3340 – T 011 69 54 50 • Waanrode – Blijstraat 6 – T 016 77 77 16 Openingsuren: Maandag tot vrijdag van 8h tot 12h en van 13h tot 18h Zaterdag van 9h tot 12h en van 13h tot 17h Bezoek onze website en ontdek alle onze aanbiedingen: https:www.govaerts-group.be/aanbod.php?cat=1 Garage Govaerts is niet verantwoordelijk voor eventuele fouten in deze advertentie",1,https://images.2dehands.com/api/v1/listing-twh-p/images/98/98f49b6f-ea9b-41d3-8cce-5b5f877acc83?rule=ecg_mp_eps$_85,Toyota,Corolla HYBRIDE,,,Hybrid,,,,,,,,,,,,,,,0,,{}
https://www.2ememain.be/v/autos/toyota/m1987200822-toyota-corolla-1-8-hyb-premium-luxury-pack,1987200822,fr,Toyota Corolla 1.8 HYB PREMIUM + LUXURY PACK,36750,EUR,,,,"Aanraakscherm, Android Auto, Apple CarPlay, Bandenspanningscontrole, Botswaarschuwing, Elektronische parkeerrem, Grootlichtassistent, Hill-Hold Control, Inductieladen voor smartphones, Lane Departure Warning Systeem, Lederen stuurwiel, Lichtsensor, Multifunctioneel stuur, Multimediasysteem, Neerklapbare achterbank, Noodoproepsysteem, Tractiecontrole, Zomerbanden,",1,https://images.2dehands.com/api/v1/listing-twh-p/images/9f/9f530c3a-86f9-4476-a58c-be4d440e82f7?rule=ecg_mp_eps$_85,Toyota,Corolla 1.8 HYB,,,,,,,,,,,,,,,,,,0,,{}
https://www.2ememain.be/v/autos/toyota/m2270453549-toyota-corolla-dynamic,2270453549,fr,Toyota Corolla Dynamic,20750,EUR,,,,"Aanraakscherm, Airconditioning, Armsteun, Automatische regensensor, Bandenspanningscontrole, Binnenspiegel automatisch dimmend, Botswaarschuwing, Elektronische parkeerrem, Grootlichtassistent, Handsfree, Lane Departure Warning Systeem, Lendensteun, Lichtsensor, Multifunctioneel stuur, stuurbekrachtiging, Tractiecontrole,",2,https://images.2dehands.com/api/v1/listing-twh-p/images/74/74480c1c-fa1a-4d4c-98d9-28d2ee3a5c87?rule=ecg_mp_eps$_85|https://images.2dehands.com/api/v1/profile-twh-p/images/93/9394c89a-6f2e-4e37-afac-b81a62e798ca?rule=ecg_mp_eps$_82,Toyota,Corolla Dynamic,,,,,,,,,,,,,,,,,,0,,{}
https://www.2ememain.be/v/autos/toyota/m2291792913-toyota-corolla-ts-premium-1-8,2291792913,fr,Toyota Corolla TS Premium 1.8,30990,EUR,,,,"Aanraakscherm, ABS, Android Auto, Apple CarPlay, Automatische koplampontsteking, Automatische regensensor, Bandenspanningscontrole, Binnenspiegel automatisch dimmend, Elektronische parkeerrem, ESP, Getinte ramen, Grootlichtassistent, Handsfree, Hill-Hold Control, Inductieladen voor smartphones, Lane Departure Warning Systeem, LED dagrijverlichting, LED verlichting, Multifunctioneel stuur, Multimediasysteem, stuurbekrachtiging, Tractiecontrole, Aanraakscherm, ABS, Android Auto, Apple CarPlay, Automatische koplampontsteking, Automatische regensensor, Bandenspanningscontrole, Binnenspiegel automatisch dimmend, Elektronische parkeerrem, ESP, Getinte ramen, Grootlichtassistent, Handsfree, Hill-Hold Control, Inductieladen voor smartphones, Lane Departure Warning Systeem, LED dagrijverlichting, LED verlichting, Multifunctioneel stuur, Multimediasysteem, stuurbekrachtiging, Tractiecontrole,",1,https://images.2dehands.com/api/v1/listing-twh-p/images/56/561aa855-645c-4e9e-a4eb-d23d2a839b1d?rule=ecg_mp_eps$_85,Toyota,Corolla TS Premium,,,,,,,,,,,,,,,,,,0,,{}
https://www.2ememain.be/v/autos/toyota/m2356653442-toyota-corolla-break,2356653442,fr,,,EUR,,,,,41,https://images.2dehands.com/api/v1/listing-twh-p/images/42/426af4d7-c751-4836-8e94-a00fe4cbae81?rule=ecg_mp_eps$_83|https://images.2dehands.com/api/v1/listing-twh-p/images/ff/ffebdd4c-61e2-4282-992a-90cc8d44ff7f?rule=ecg_mp_eps$_83|https://images.2dehands.com/api/v1/listing-twh-p/images/36/36eaa7b7-813c-4810-9704-f8d6fa292b47?rule=ecg_mp_eps$_83|https://images.2dehands.com/api/v1/listing-twh-p/images/20/20982d7a-3bf9-43c0-8190-983f5ce52f72?rule=ecg_mp_eps$_83|https://images.2dehands.com/api/v1/listing-twh-p/images/e2/e2fc6565-1b74-4768-adf7-9e4f6aab5dea?rule=ecg_mp_eps$_83|https://images.2dehands.com/api/v1/listing-twh-p/images/69/690c18f4-5b69-4767-a3dc-b5c09edafc03?rule=ecg_mp_eps$_83|https://images.2dehands.com/api/v1/listing-twh-p/images/a0/a07b233b-fb2c-454d-b7d3-0260bc35959d?rule=ecg_mp_eps$_83|https://images.2dehands.com/api/v1/listing-twh-p/images/28/2875b8a8-9667-4b73-b54a-6c8e356cc1c8?rule=ecg_mp_eps$_83|https://images.2dehands.com/api/v1/listing-twh-p/images/da/da3095b9-c51d-4ac9-a524-93a34418c713?rule=ecg_mp_eps$_83|https://images.2dehands.com/api/v1/listing-twh-p/images/aa/aa6e88e3-051b-4e24-a0fc-b86eb4df0e35?rule=ecg_mp_eps$_83|https://images.2dehands.com/api/v1/listing-twh-p/images/68/6816cff5-52be-4c6e-9665-fe211f4f47ad?rule=ecg_mp_eps$_83|https://images.2dehands.com/api/v1/listing-twh-p/images/bb/bb27c4ff-c42a-4b07-98a3-c51343a1977a?rule=ecg_mp_eps$_83|https://images.2dehands.com/api/v1/listing-twh-p/images/e2/e2906e84-dd6a-43a8-acf0-0f257a77abe4?rule=ecg_mp_eps$_83|https://images.2dehands.com/api/v1/listing-twh-p/images/be/be068000-720b-4185-9104-1d07fb2c85ca?rule=ecg_mp_eps$_83|https://images.2dehands.com/api/v1/listing-twh-p/images/65/65838461-1d4a-4317-91dc-aea3708ed744?rule=ecg_mp_eps$_83|https://images.2dehands.com/api/v1/listing-twh-p/images/ac/ac14d3f9-d6f2-42ee-a187-1f3839a137b3?rule=ecg_mp_eps$_83|https://images.2dehands.com/api/v1/listing-twh-p/images/11/1109831b-430d-4b56-9852-91e2caa4d0ab?rule=ecg_mp_eps$_83|https://images.2dehands.com/api/v1/listing-twh-p/images/50/50b393d6-83ed-4f2e-93e7-06c7aa0e0a0d?rule=ecg_mp_eps$_83|https://images.2dehands.com/api/v1/listing-twh-p/images/0e/0e9262a4-c912-4b98-9849-c84853ae490f?rule=ecg_mp_eps$_83|https://images.2dehands.com/api/v1/listing-twh-p/images/04/0421d7fe-836f-4f1b-ba4b-0eae10e400d7?rule=ecg_mp_eps$_83|https://images.2dehands.com/api/v1/listing-twh-p/images/97/97449c19-fcd4-45ad-91fe-afbbfa3b8f5b?rule=ecg_mp_eps$_83|https://images.2dehands.com/api/v1/listing-twh-p/images/19/19587750-3cb2-4f77-91ae-92cf7658bdf7?rule=ecg_mp_eps$_83|https://images.2dehands.com/api/v1/listing-twh-p/images/b4/b4a8203e-aeca-420d-a382-15bd06fc72d4?rule=ecg_mp_eps$_83|https://images.2dehands.com/api/v1/listing-twh-p/images/40/4057f5f9-bd66-4cec-89de-b289b31b384c?rule=ecg_mp_eps$_83|https://images.2dehands.com/api/v1/listing-twh-p/images/3d/3d338e51-9b0f-4a21-a066-779621b2fa93?rule=ecg_mp_eps$_83|https://images.2dehands.com/api/v1/listing-twh-p/images/67/671be85d-0942-4e7f-967c-5bcb6ef8ffdd?rule=ecg_mp_eps$_83|https://images.2dehands.com/api/v1/listing-twh-p/images/01/01384176-b6be-4705-9f04-0fdf1b1655c5?rule=ecg_mp_eps$_83|https://images.2dehands.com/api/v1/listing-twh-p/images/df/dfe6fdc9-10f7-4dd1-8090-ade41b9dabca?rule=ecg_mp_eps$_83|https://images.2dehands.com/api/v1/listing-twh-p/images/7d/7dcf8a9f-e859-4fa7-8059-1857ce65b175?rule=ecg_mp_eps$_83|https://images.2dehands.com/api/v1/listing-twh-p/images/0f/0fa2c7ea-7e6e-457d-92a0-156ec810fe41?rule=ecg_mp_eps$_83|https://images.2dehands.com/api/v1/listing-twh-p/images/71/71491ee6-c911-4bb0-889d-c32b7ddf5ad7?rule=ecg_mp_eps$_83|https://images.2dehands.com/api/v1/listing-twh-p/images/9c/9c07a662-8316-464f-a91c-d6aab050fe57?rule=ecg_mp_eps$_83|https://images.2dehands.com/api/v1/listing-twh-p/images/4d/4d30571f-7108-4283-ba0c-3babbbb0cb70?rule=ecg_mp_eps$_83|https://images.2dehands.com/api/v1/listing-twh-p/images/4a/4a92f3fa-dbfd-461a-8399-ecadd406c7d5?rule=ecg_mp_eps$_83|https://images.2dehands.com/api/v1/listing-twh-p/images/a1/a11ac2f3-7fa2-4d82-a2b9-f4d83374e3f3?rule=ecg_mp_eps$_83|https://images.2dehands.com/api/v1/listing-twh-p/images/11/119cf02f-5132-4745-8a9a-5040b2efdfbc?rule=ecg_mp_eps$_83|https://images.2dehands.com/api/v1/listing-twh-p/images/14/14a3d10a-2fc7-4901-93c3-e37dd1d61fd8?rule=ecg_mp_eps$_83|https://images.2dehands.com/api/v1/listing-twh-p/images/0a/0afc02b1-c36d-4c11-b74f-f89d1130cd9a?rule=ecg_mp_eps$_83|https://images.2dehands.com/api/v1/listing-twh-p/images/78/78e0c5fd-a114-4cb8-b7a4-4a0f05d83073?rule=ecg_mp_eps$_83|https://images.2dehands.com/api/v1/listing-twh-p/images/ac/ac49fd7f-2e7a-42b2-be86-618f976363fb?rule=ecg_mp_eps$_83|https://images.2dehands.com/api/v1/listing-twh-p/images/27/2711a229-fe38-41bf-887e-449fa1ed7f69?rule=ecg_mp_eps$_83,,,,,,,,,,,,,,,,,,,,0,,{}
https://www.2ememain.be/v/autos/toyota/m2356651839-toyota-corolla-1-8-hybrid-dynamic-e-cvt-automatique,2356651839,fr,Toyota Corolla 1.8 Hybrid Dynamic e-CVT (automatique),27999,EUR,,,,"Grâce à notre large gamme, vous trouverez toujours la voiture qui vous convient. Planifiez un essai routier sans engagement d'achat a fin de la découvrir en temps réelle. Nous nous tenons à votre... Toyota Corolla 1.8 Hybrid Dynamic e-CVT Informations générales Code du modèle: - Couleur: ? Numéro de référence: VEH-352735 Numéro d'immatriculation: VEH-35 Informations techniques Transmission: Automatique Réservoir de carburant: 43 litres Accélération (0-100): 9,1 s Vitesse de pointe: 180 km/h Mesures et poids Capacité de charge: 475 kg PBV: 1.820 kg Dimensions (LxlxH): 437 x 179 x 146 cm Empattement: 264 cm Environnement Label énergétique: B Classe d'émission: Euro 6e Informations financières TVA/marge: TVA déductible Garantie Garantie: Toyota Approved Garantie 12mnd Garantie: 12 mois Paquets de livraison Emballage de livraison inclus: Toyota Approved Livraison BE: Contrôle technique avant la vente + attache de remorquage (le cas échéant) Hedin Certified 145 points check Car-Pass Nettoyage intérieur et extérieur - standard Assistance dépannage en Europe (pendant 1 an) Cet emballage de livraison contient: Toyota Approved Garantie 12mnd (12 mois de garantie) Options et accessoires 2 appuis-tête AV, avec réglage en hauteur, 3 appuis-tête AR, avec réglage en hauteur 6 haut-parleurs Accoudoir central AR Accoudoir central AV Affichage multifonctions 12,30 pouces, Combiné instruments 1, 31,2 cm, affichage multifonctions 10,50 pouces, Écran tactile, tableau de bord 1, 26,7 cm fixe et - Aide au stationnement AR avec écran de guidage Aide au stationnement emplacement : AR, de type caméra Airbag de genoux conducteur Airbags 7 Airbags avant: côté conducteur, airbags avant: côté passager, déconnectable Airbags latéraux AV Airbags rideaux latéraux AV & AR Air conditionné 2 zones Antibrouillards AV Antipatinage Appel d'urgence Apps contrôle Apps incluses Assistance au freinage d'urgence Avertisseur de franchissement de ligne avec action sur la direction Bouton démarrage Cache-bagages rigide Ceintures de sécurité AR : côté conducteur, ceintures de sécurité AR : côté passager, ceintures de sécurité AR : centrale, type 3 points Ceintures de sécurité AV : conducteur, passager, réglable(s) en hauteur Combiné instruments à écran TFT et reconfigurable Commande contrôle climatisation: via téléphone, Inclus minuterie, 48, incluant chauffage et incluant refroidissement Commandes radio au volant Commande ventilation additionnelle siège passager Condamnation centralisée à distance Conduite autonome plein, alerte franchissement ligne, Assistance pilot autoroute et Assistance embouteillage Conforme norme GSR2 Phase 2 Connexion externe divertissement: Connexion USB AV, 1, 0 et 0 Contrôle des phares: allumage automatique, feux de route/croisement automatiques Direction assistée asservie à la vitesse, électrique Détection AR des véhicules en approche Détection panneaux signalisation Eclairage d'accueil: Enregistreur d'accident ESP Essuie-glaces Feux de détresse automatiques Feux de jour Feux à LED: témoin de frein, témoin anti-brouillard, feux de croisement, feux de position, feux de jour, feux arrières et feux de route Freinage multi-collision Garnissage: console de plancher : imitation alliage, contre-portes : imitation alliage, planche de bord : imitation alliage Interface utilisateur infodiv embarqué Intégration mobile : Apple CarPlay, Android Auto, 999, 999, 0 et connexion sans fil Apple Kit anticrevaison Kit bluetooth Limiteur de vitesse Lunette AR: essuie-glace à balayage intermittent Mise à jour Over Air Mises à jour OTA Mémoire interne/disque durde Nombre de places : 5 places, configuration des sièges : 2+3 Peinture opaque Phares ellipsoïdaux, ampoules à LED et LED Piéton système d'alerte audio Poignées de portes extérieures Port de chargement USB avant Porte(s) AR : hayon Portes: porte conducteur, AR côté conducteur, passager, AR côté passager pivotante à l'AV Prise(s) 12V : AV Préparation attelage Préparation Isofix Reconnaissance vocale autre Roues: AV, AR, jantes alliage, diamètre ("") : 16, largeur ("") : 7,0, 40,6 et 17,8 Régulateur de vitesse avec Régulateur de vitesse adaptatif Fonction Start/stop Réseau Wifi carte SIM embarquée Rétroviseurs extérieurs caméra: côté conducteur, côté passager, peint, électriques, chauffants, rappels de clignotants intégrés Sellerie : matière principale : tissu, matière additionnelle : tissu Service à distance Alerte bris de glace, Localisation du véhicule, Alerte visuelle/sonore localis. véhicule, 48, envoyer une destination au véhicule, diagnostiques véhicule et historique et analyse de la conduite Siège AV conducteur, passager individuel Sièges AR : banquette, 3 places, assise fixe, rabattables : 2/3-1/3, rabattables à distance, plancher plat Smart card / Smart key gérant : inclut démarrage sans clé Spoiler: de toit Système audio AM/FM, radio numérique et Écran tactille Système détection de collision vitesse mini d'activation (km/h) : 10, surveillance du conducteur, active les feux stop, inclut le freinage automatique, freinage actif à vitesse réduite, détection de piéton, Avertissement visuel / acoustique, Distance programmable, Actif au dessus de 130 km/h-78 mph, Actif au dessus de 50 km/h - 30 mph, Actif en dessous de 50 km/h - 30 mph, Frein/activat feux detr. si malaise cond, évitement collisions en sens inverse, évit. collisions perpend à intersection, évit. collisions intersect sens inverse et moniteur comportement conduite Ventilation: chauffage électrique Vitres électriques AV, AR, 2 commandes séquentielles Volant cuir, réglable en hauteur, réglable en profondeur, multi-fonctions Remarques Grâce à notre large gamme, vous trouverez toujours la voiture qui vous convient. Planifiez un essai routier sans engagement d'achat a fin de la découvrir en temps réelle. Nous nous tenons à votre disposition pour toute question ou conseil. Plus Service. Plus de choix (plus pour vous) Chez Hedin Automotive, nos experts veillent à ce que l'assortiment soit toujours intéressant et variée. Ceci par un large choix, pour vous ou pour votre entreprise. Qu'il s'agisse d'un achat, d'un financement ou d'un leasing. Nous entretenons votre voiture dans nos ateliers et réparons les dégâts si nécessaire. Pour vous offrir tout le comfort à votre nouvelle voiture, vous pouvez également vous adresser à nous pour l'assurance automobile. Bienvenue chez Hedin Automotive, votre partenaire belge en mobilité. Hedin Automotive Geel Antwerpseweg 83 2440 Geel Belgium Numéro de téléphone: +3214589658 Adresse e-mail: info@hedinautomotive.be",1,https://images.2dehands.com/api/v1/listing-twh-p/images/d6/d681c811-4779-406a-a277-cc89e3c1311b?rule=ecg_mp_eps$_85,Toyota,Corolla 1.8 Hybrid,,,Hybrid,Automatic,,,,,,,,,,,,,,0,,{}
https://www.2ememain.be/v/autos/toyota/m2356576669-toyota-corolla-1-8-hybrid-premium-140pk-head-up-display-fac,2356576669,fr,Toyota Corolla 1.8 Hybrid Premium 140pk +Head-up display FAC,29450,EUR,,,,"FACELIFT Corolla TS 1.8i Hybride, Type PREMIUM Deze hybride (benzine + elektromotor) heeft een gecombineerd vermogen van 140 pk. Betreft een belgische wagen van 1e eigenaar. Ongeval vrij! Keuring voor... Toyota Corolla 1.8 Hybrid Premium 140pk +Head-up display FACELIFT Informations générales Couleur: Bleu métallisé Transmission Transmission: 1 vitesses, Automatique Intérieur Couleur intérieure: noir Nombre de places assises: 5 Environnement et consommation Consommation moyenne de carburant (WLTP): 3,9 l/100km Émission de CO2 (WLTP): 106 g/km Classe d'émission: Euro 6d Entretien, historique et condition Entretenu conformément à la réglementation: oui Nombre de propriétaires: 1 Dommages: aucun Informations financières TVA/marge: TVA déductible Options et accessoires Autres Commande vocale Ecran tactile Frein de stationnement électronique Jantes alliage Pneus tout temps saisons Revêtement semi-cuir Roues en métal léger (18"") Rétroviseur intérieur anti-éblouissement automatique Sièges sport Véhicule non-fumeur Éclairage d'ambiance Confort Accoudoir Affichage tête haute Assistant de démarrage en côte Caméra d'aide au stationnement Capteurs d'aide au stationnement arrière Capteurs d'aide au stationnement avant Climatisation automatique, bi-zone Détecteur de lumière Détecteur de pluie Hayon arrière électrique Pare-brise chauffant Radar de recul Sièges chauffants Siège à réglage lombaire Système de navigation Verrouillage centralisé sans clé Vitres teintées Volant chauffant Volant en cuir Divertissement / Médias Android Auto Apple CarPlay Bluetooth Chargeur smartphone à induction Dispositif mains libres Hotspot Wi-Fi Radio Radio numérique USB Écran multifonction entièrement numérique Sécurité Airbag arrière Airbag conducteur Airbag passager Airbags latéraux Alerte de franchissement involontaire de lignes Anti-démarrage Anti-patinage Assistant au freinage d'urgence Assistant de vision nocturne Assistant feux de route Avertisseur d'angle mort Direction assistée Détection des panneaux routiers ESP Feux anti-brouillard Isofix LED phare de jour Phares au LED Phares directionnels Phares Full LED Régulateur de distance Système d'appel d'urgence Système de contrôle de la pression pneus Remarques FACELIFT Corolla TS 1.8i Hybride, Type PREMIUM Deze hybride (benzine + elektromotor) heeft een gecombineerd vermogen van 140 pk. ---- Betreft een belgische wagen van 1e eigenaar. Ongeval vrij! Keuring voor verkoop met car-pass certificaat en up-to-date onderhoud zijn inbegrepen. Met fabriekswaarborg toyota belgie Prijs: € 24339 + btw = € 29450 btw inclusief Uitrusting: Head-up display Stuurwielverwarming Elektrische koffer Sportzetels 18 inch lichtmetalen velgen 4 seizoen banden APPLE CARPLAY + ANDROID AUTO Groot Navigatiesysteem Parkeercamera achteraan Parkeersensoren voor + achteraan Blind spot monitor (dodehoekdetectie) Rear cross traffic alert Safety Sense pack: Lijndetectie, Pre crash systeem, adaptive cruise control, verkeersbord herkenning Wireless charger Lichtsensor - regensensor Elektrochromatische binnenspiegel Smart entry & start systeem Verdonkerde ruiten achteraan Automatische airco met 2 zones Elektrisch inklapbare/regelbare/verwarmde spiegels ... Zit u met vragen? Aarzel niet en contacteer ons: 057 33 30 32 Meer info op www.garage-delanote.be Kom vrijblijvend een kijkje nemen Ons adres: Ieperseweg 40, 8970 Poperinge Deze advertentie is met zorg samengesteld, toch zijn wij niet verantwoordelijk voor eventuele fouten. Garage Luk Delanote BVBA Ieperseweg 40 8970 Poperinge Numéro de téléphone: +3257333032 Adresse e-mail: garage.delanote@skynet.be",2,https://images.2dehands.com/api/v1/listing-twh-p/images/d8/d8bc5280-6013-4e1d-af7c-6b7485cadc3c?rule=ecg_mp_eps$_85|https://images.2dehands.com/api/v1/profile-twh-p/images/02/024dc522-b4f3-4100-9ff8-ab46ed288fb9?rule=ecg_mp_eps$_82,Toyota,Corolla 1.8 Hybrid,,,Benzin,Automatic,,,,,,,,,,,,,,0,,{}
https://www.2ememain.be/v/autos/toyota/m2356548322-toyota-corolla-gr-sport,2356548322,fr,Toyota Corolla GR Sport,30990,EUR,,,,"Aanraakscherm, ABS, Android Auto, Apple CarPlay, Armsteun, Automatische koplampontsteking, Automatische regensensor, Bandenspanningscontrole, Binnenspiegel automatisch dimmend, Dagrijlichten, Digital cockpit, Elektronische parkeerrem, ESP, Getinte ramen, Grootlichtassistent, Handsfree, Hill-Hold Control, Inductieladen voor smartphones, Lane Departure Warning Systeem, LED dagrijverlichting, LED verlichting, Lederen stuurwiel, Multifunctioneel stuur, Multimediasysteem, Neerklapbare achterbank, Noodoproepsysteem, Spoiler, stuurbekrachtiging, Tractiecontrole, Aanraakscherm, ABS, Android Auto, Apple CarPlay, Armsteun, Automatische koplampontsteking, Automatische regensensor, Bandenspanningscontrole, Binnenspiegel automatisch dimmend, Dagrijlichten, Digital cockpit, Elektronische parkeerrem, ESP, Getinte ramen, Grootlichtassistent, Handsfree, Hill-Hold Control, Inductieladen voor smartphones, Lane Departure Warning Systeem, LED dagrijverlichting, LED verlichting, Lederen stuurwiel, Multifunctioneel stuur, Multimediasysteem, Neerklapbare achterbank, Noodoproepsysteem, Spoiler, stuurbekrachtiging, Tractiecontrole,",2,https://images.2dehands.com/api/v1/listing-twh-p/images/e4/e4ab6795-bcfc-47ec-a164-30b26ebdc65f?rule=ecg_mp_eps$_85|https://images.2dehands.com/api/v1/profile-twh-p/images/a7/a77634f3-7d8e-4c1f-8755-a18e05a17322?rule=ecg_mp_eps$_82,Toyota,Corolla GR Sport,,,,,,,,,,,,,,,,,,0,,{}
https://www.2ememain.be/v/autos/toyota/m2356540463-toyota-corolla-dynamic,2356540463,fr,Toyota Corolla Dynamic,24990,EUR,,,,"Aanraakscherm, Android Auto, Apple CarPlay, Armsteun, Bandenspanningscontrole, Botswaarschuwing, Dagrijlichten, Digital cockpit, Elektronische parkeerrem, ESP, Getinte ramen, Grootlichtassistent, Handsfree, Lane Departure Warning Systeem, LED dagrijverlichting, LED verlichting, Lederen stuurwiel, Lichtsensor, Multifunctioneel stuur, Multimediasysteem, Neerklapbare achterbank, stuurbekrachtiging, Voorruitverwarming, Wagen wordt in onze officiële Toyota werkplaats gekeurd, onderhouden en geleverd met garantie 10 Jaar / 200.000km garantie mogelijk via het Toyota Relax programma",2,https://images.2dehands.com/api/v1/listing-twh-p/images/e5/e5bdbe91-842e-46d6-9de9-12f16c37b2f7?rule=ecg_mp_eps$_85|https://images.2dehands.com/api/v1/profile-twh-p/images/94/94be2d20-cc73-433f-9945-324a661bfb3c?rule=ecg_mp_eps$_82,Toyota,Corolla Dynamic,,200000,,,,,,,,,,,,,,,0.12495,0,,{}
