url,ad_id,language,title,price_eur,currency,seller_name,seller_rating,seller_reviews_count,description,images_count,images,make,model,year,mileage_km,fuel,transmission,engine_liters,power_hp,power_kw,co2_gkm,consumption_l_100,body_type,color,doors,drivetrain_raw,turbo,euro_norm,age_years,price_per_km,options_count,options,specs_raw
https://www.2ememain.be/v/autos/volvo/m2359039042-volvo-s60-2-0d-airco-cruise-navi-keuring-carpass,2359039042,fr,Volvo S60 2.0d •Airco• •Cruise• •Navi• [KEURING + CARPASS],5990,EUR,,,,Volvo S60 2.0d te koop! LEZ OK Euro 6b Bj: 22/02/2016 Km:204.699 Belgische voertuig & afkomstig van de eerste eigenaar! Perfect onderhouden! Wagen rijdt en schakelt als nieuw! Bumpers moeten herspoten worden. Wagen zal afgeleverd worden met: - Onderhoudsbeurt - Complete check up - CARPASS - Keuring voor verkoop (reeds gekeurd) Overname huidige wagen is zeker ook mogelijk aan scherpe prijzen! Te bezichtigen na afspraak. 📩info@henrikmotors.be 📞+32 467 00 77 77 (Henrik),2,https://images.2dehands.com/api/v1/listing-twh-p/images/81/81d0db58-9449-471e-a2a2-2bda03bc5a74?rule=ecg_mp_eps$_85|https://images.2dehands.com/api/v1/profile-twh-p/images/03/03d89b5b-3dbf-4abd-bb70-d93e161428b9?rule=ecg_mp_eps$_82,Volvo,S60 2.0d •Airco•,2016,2016,,,,,,,,,,,,,,10,2.97123,0,,{}
https://www.2ememain.be/v/autos/volvo/m2358920345-volvo-s60-2-0-t5-r-design-annee-de-construction-2019,2358920345,fr,Volvo S60 2.0 T5 R-Design (année de construction 2019),24399,EUR,,,,"Welkom bij Autohero België, de online shop voor jouw volgende tweedehandsauto. Bestel je auto makkelijk online en geniet van onze voordelen: Inclusief 12 maanden garantie. Uitbreiding mogelijk.... Volvo S60 2.0 T5 R-Design Informations générales Couleur: Noir métallisé Numéro de référence: WB77676 Transmission Transmission: Automatique Intérieur Couleur intérieure: noir Nombre de places assises: 5 Environnement Classe d'émission: Euro 6d-TEMP Entretien, historique et condition Nombre de propriétaires: 2 Dommages: aucun Informations financières TVA/marge: TVA non déductible (régime de la marge bénéficiaire) Garantie Garantie: 12 mois Options et accessoires Autres Compatible E-10 Ecran tactile Frein de stationnement électronique Jantes alliage Pack hiver Pack Sport Palettes de changement de vitesses Pot catalytique Rétroviseur intérieur anti-éblouissement automatique Sièges sport Système de nettoyage des phares Trappe à ski Véhicule non-fumeur Confort Accoudoir Assistant de démarrage en côte Caméra d'aide au stationnement Capteurs d'aide au stationnement arrière Climatisation Climatisation automatique, bi-zone Détecteur de pluie Pare-brise chauffant Radar de recul Régulateur de vitesse Rétroviseurs latéraux électriques Sellerie cuir Sièges arrières 1/3 - 2/3 Sièges chauffants Sièges électriques Siège à réglage lombaire Start/Stop automatique Système de navigation Vitres teintées Vitres électriques Volant chauffant Volant en cuir Volant multifonctions Divertissement / Médias Android Auto Apple CarPlay Bluetooth Dispositif mains libres Ordinateur de bord Radio Radio numérique Soundsystem Sécurité ABS Airbag avant Airbag conducteur Airbag passager Airbags latéraux Alerte de franchissement involontaire de lignes Anti-démarrage Anti-patinage Assistant au freinage d'urgence Avertisseur d'angle mort Direction assistée Détection des panneaux routiers ESP Feux anti-brouillard Isofix LED phare de jour Limiteur de vitesse Phares de jour Phares directionnels Régulateur de distance Système d'appel d'urgence Système d'avertissement de distance Système de contrôle de la pression pneus Système de détection de la somnolence Verrouillage centralisé Verrouillage centralisé avec télécommande Remarques Welkom bij Autohero België, de online shop voor jouw volgende tweedehandsauto. Bestel je auto makkelijk online en geniet van onze voordelen: Inclusief 12 maanden garantie. Uitbreiding mogelijk. Financiering op maat. Inruil van je huidige auto. Bezorging bij jou thuis. Betaling bij aflevering. Niet tevreden? 21 dagen geld-terug-garantie. Technisch gekeurd voor aflevering en 12 maanden geldig vanaf keuringsdatum. Carpass inbegrepen. GEEN export / NO export. Bekijk deze Volvo S60 2.0 T5 R-Design op Autohero.com voor complete informatie over de onderhoudshistorie en mogelijke imperfecties. https://www.autohero.com/nl_be/volvo-s-60/id/b4849ad7-d88c-4d99-a26a-d400c73583eb/?MID=BE_CLA_1_0_0_0_0_0&utm_source=CLA&utm_medium=classifieds&utm_campaign=classifieds_BE. Zit je nog met vragen? Vul ons contactformulier in op onze Autohero website of neem telefonisch contact op met ons op het nummer +32 (0)3 393 06 50. Ons vakkundig team helpt je graag verder. Vergeet zeker het stock ID WB77676 niet te vermelden. Onze advertenties worden met de grootste zorg samengesteld. Ondanks alle inspanningen kan er een fout in de advertentie voorkomen. Er kunnen geen rechten worden ontleend aan de advertentie. Controleer bij levering de zaken die uw beslissing zouden kunnen beïnvloeden. ----. Bienvenue chez Autohero Belgique, le site d’achat en ligne pour votre prochaine voiture d'occasion. Commandez votre voiture facilement en ligne et profitez de ces avantages: 12 mois de garantie inclus. Optionnellement: garantie prolongée et financement. Livraison à domicile. Paiement à la livraison. Reprise de votre ancienne voiture. 21 jours de droit de rétractation et remboursement. Contrôle technique avant la livraison et validité de 12 mois à compter de la date du contrôle. Carpass inclus. PAS d'export / NO export. Consultez cette Volvo S60 2.0 T5 R-Design sur Autohero.com pour plus d'informations concernant l'historique d'entretien et les éventuelles imperfections. https://www.autohero.com/fr_be/volvo-s-60/id/b4849ad7-d88c-4d99-a26a-d400c73583eb/?MID=BE_CLA_1_0_0_0_0_0&utm_source=CLA&utm_medium=classifieds&utm_campaign=classifieds_BE. Avez-vous encore des questions? N’hésitez pas à prendre contact sur notre site Autohero ou contactez nous au numéro +32 (0)3 393 06 50. Notre équipe de vente passionnée est à votre disposition. N’oubliez pas de mentionner le numéro de stock WB77676. Nos annonces sont rédigées avec le plus grand soin. Malgré tous nos efforts, une erreur peut se présenter dans l'annonce. Aucun droit ne peut être tiré de l'annonce. Lors de la livraison, veuillez vérifier les éléments susceptibles d'influencer votre décision. Autohero België Bestel gemakkelijk Online 24/7 1000 Brussel Numéro de téléphone: +32460201425 Adresse e-mail: 2dehands_brussel@autohero.com",2,https://images.2dehands.com/api/v1/listing-twh-p/images/18/187a7a60-e33c-4f0f-81d6-146cc010d6ec?rule=ecg_mp_eps$_85|https://images.2dehands.com/api/v1/profile-twh-p/images/57/57ba9fe7-986f-41aa-9ed4-127d5ff6c40c?rule=ecg_mp_eps$_82,Volvo,S60 2.0,2019,,Electric,Automatic,,,,,,,,,,,,7,,0,,{}
https://www.2ememain.be/v/autos/volvo/m2358676595-volvo-s60-2-0-b4-r-design-annee-de-construction-2021,2358676595,fr,Volvo S60 2.0 B4 R-Design (année de construction 2021),24499,EUR,,,,"Welkom bij Autohero België, de online shop voor jouw volgende tweedehandsauto. Bestel je auto makkelijk online en geniet van onze voordelen: Inclusief 12 maanden garantie. Uitbreiding mogelijk.... Volvo S60 2.0 B4 R-Design Transmission: Automatique Couleur: Noir métallisé Couleur intérieure: noir Nombre de places assises: 5 Classe d'émission: Euro 6d-TEMP Dommages: aucun Garantie: 12 mois TVA/marge: TVA non déductible (régime de la marge bénéficiaire) Numéro de référence: FY34096 Options et accessoires Autres Compatible E-10 Ecran tactile Frein de stationnement électronique Jantes alliage Pack hiver Pack Sport Pot catalytique Rétroviseur intérieur anti-éblouissement automatique Sièges sport Système de nettoyage des phares Trappe à ski Véhicule non-fumeur Confort Accoudoir Assistant de démarrage en côte Capteurs d'aide au stationnement arrière Capteurs d'aide au stationnement avant Détecteur de lumière Détecteur de pluie Radar de recul Régulateur de vitesse Rétroviseurs latéraux électriques Sellerie cuir Sièges arrières 1/3 - 2/3 Sièges chauffants Sièges électriques Siège à réglage lombaire Start/Stop automatique Toit ouvrant Toit panoramique Vitres électriques Volant chauffant Volant en cuir Volant multifonctions Divertissement / Médias Android Auto Apple CarPlay Bluetooth Dispositif mains libres Ordinateur de bord Radio Radio numérique Soundsystem Écran multifonction entièrement numérique Sécurité ABS Airbag avant Airbag conducteur Airbag passager Airbags latéraux Alerte de franchissement involontaire de lignes Anti-démarrage Anti-patinage Assistant au freinage d'urgence Avertisseur d'angle mort Direction assistée Détection des panneaux routiers ESP Feux anti-brouillard Isofix LED phare de jour Limiteur de vitesse Phares de jour Phares directionnels Système d'appel d'urgence Système d'avertissement de distance Système de contrôle de la pression pneus Verrouillage centralisé Verrouillage centralisé avec télécommande Remarques Welkom bij Autohero België, de online shop voor jouw volgende tweedehandsauto. Bestel je auto makkelijk online en geniet van onze voordelen: Inclusief 12 maanden garantie. Uitbreiding mogelijk. Financiering op maat. Inruil van je huidige auto. Bezorging bij jou thuis. Betaling bij aflevering. Niet tevreden? 21 dagen geld-terug-garantie. Technisch gekeurd voor aflevering en 12 maanden geldig vanaf keuringsdatum. Carpass inbegrepen. GEEN export / NO export. Bekijk deze Volvo S60 2.0 B4 R-Design op Autohero.com voor complete informatie over de onderhoudshistorie en mogelijke imperfecties. https://www.autohero.com/nl_be/volvo-s-60/id/8a6187ea-10c5-4bed-8d44-84b606d3835a/?MID=BE_CLA_1_0_0_0_0_0&utm_source=CLA&utm_medium=classifieds&utm_campaign=classifieds_BE. Zit je nog met vragen? Vul ons contactformulier in op onze Autohero website of neem telefonisch contact op met ons op het nummer +32 (0)3 393 06 50. Ons vakkundig team helpt je graag verder. Vergeet zeker het stock ID FY34096 niet te vermelden. Onze advertenties worden met de grootste zorg samengesteld. Ondanks alle inspanningen kan er een fout in de advertentie voorkomen. Er kunnen geen rechten worden ontleend aan de advertentie. Controleer bij levering de zaken die uw beslissing zouden kunnen beïnvloeden. ----. Bienvenue chez Autohero Belgique, le site d’achat en ligne pour votre prochaine voiture d'occasion. Commandez votre voiture facilement en ligne et profitez de ces avantages: 12 mois de garantie inclus. Optionnellement: garantie prolongée et financement. Livraison à domicile. Paiement à la livraison. Reprise de votre ancienne voiture. 21 jours de droit de rétractation et remboursement. Contrôle technique avant la livraison et validité de 12 mois à compter de la date du contrôle. Carpass inclus. PAS d'export / NO export. Consultez cette Volvo S60 2.0 B4 R-Design sur Autohero.com pour plus d'informations concernant l'historique d'entretien et les éventuelles imperfections. https://www.autohero.com/fr_be/volvo-s-60/id/8a6187ea-10c5-4bed-8d44-84b606d3835a/?MID=BE_CLA_1_0_0_0_0_0&utm_source=CLA&utm_medium=classifieds&utm_campaign=classifieds_BE. Avez-vous encore des questions? N’hésitez pas à prendre contact sur notre site Autohero ou contactez nous au numéro +32 (0)3 393 06 50. Notre équipe de vente passionnée est à votre disposition. N’oubliez pas de mentionner le numéro de stock FY34096. Nos annonces sont rédigées avec le plus grand soin. Malgré tous nos efforts, une erreur peut se présenter dans l'annonce. Aucun droit ne peut être tiré de l'annonce. Lors de la livraison, veuillez vérifier les éléments susceptibles d'influencer votre décision. Autohero België Bestel gemakkelijk Online 24/7 1000 Brussel Numéro de téléphone: +32460201425 Adresse e-mail: 2dehands_brussel@autohero.com",2,https://images.2dehands.com/api/v1/listing-twh-p/images/4d/4d0e6825-8cdd-4386-be48-45cb0532557c?rule=ecg_mp_eps$_85|https://images.2dehands.com/api/v1/profile-twh-p/images/57/57ba9fe7-986f-41aa-9ed4-127d5ff6c40c?rule=ecg_mp_eps$_82,Volvo,S60 2.0,2021,,Electric,Automatic,,,,,,,,,,,,5,,0,,{}
https://www.2ememain.be/v/autos/volvo/m2358462746-s60-2-0-d3-5-cylindre-automat,2358462746,fr,"S60 2.0 D3 - 5 cylindre , Automat",,EUR,,,,"S60 2,0 diesel 5 - cilinders! Euro 5 06/2013 260000 km 80% autostrade Servis Volvo Tesrit mogelijk Motor 10/10 Koppeling 10/10 Versnellingsbak 10/10 Carrosserie 8/10 Nieuwe banden De wagen start en rijdt super goed , De 2.0-liter motor staat bekend om zijn goede prestaties en degelijke betrouwbaarheid, gekoppeld aan een automaat versnellingsbak voor een fijne en zuinige rijervaring. Zo meenemen 5500€ 💶 oky Keurig voor verkoop + 250€ +32 489255417 Zaventem/Machelen",1,https://images.2dehands.com/api/v1/listing-twh-p/images/f6/f6599715-ff1c-452a-b0d2-f85093b972fc?rule=ecg_mp_eps$_85,S60,2.0,2013,260000,Diesel,Automatic,,,,,,,,,,,,13,,0,,{}
https://www.2ememain.be/v/autos/volvo/m2348937880-volvo-s60-euro-6b,2348937880,fr,Volvo S60 - EURO 6b,10000,EUR,,,,"Te koop een Volvo S60 van 27 februari 2018, uitgerust met de betrouwbare 2.0 D dieselmotor (1969 cc) die voldoet aan de EURO 6b-norm. Deze wagen is toegelaten in alle LEZ-zones, wat hem bijzonder interessant maakt. De motor staat bekend om zijn kracht en duurzaamheid en heeft +/-150.000 km. De distributieriem werd vervangen in 2024, wat zorgt voor extra gemoedsrust. De wagen rijdt en schakelt als nieuw. De carrosserie verkeert in quasi nieuwstaat, zowel optisch als technisch is deze Volvo uitstekend onderhouden. Verder staat de wagen op 4 zo goed als nieuwe occasiebanden, gemonteerd op aluminium velgen. Pluspunten: Bouwjaar: 27/02/2018 2.0 Diesel (1969 cc) – EURO 6b Toegelaten in alle LEZ-zones 150.000 km Distributieriem vernieuwd in 2024 Rijdt en schakelt perfect Carrosserie in zeer mooie staat 4 recente occasiebanden Aluminium velgen Een ideale wagen voor wie comfort, veiligheid en betrouwbaarheid zoekt. 📞 Interesse? Neem gerust contact op voor meer info of een bezichtiging.",1,https://images.2dehands.com/api/v1/listing-twh-p/images/6f/6fd82daa-a141-4cf2-9f98-131ad16d7576?rule=ecg_mp_eps$_85,Volvo,S60,2018,150000,Diesel,,,,,,,,,,,,,8,0.066667,0,,{}
https://www.2ememain.be/v/autos/volvo/m2338653276-volvo-s60-t8-recharge-ultimate,2338653276,fr,Volvo S60 T8 Recharge Ultimate,41900,EUR,,,,"Schakelpookknop in simili-leder bekleed Hemelbekleding in Blond Metal Mesh aluminium sierinleg Leerbekleding Stuurwiel op maat. Charcoal Comfort-voorstoelen 8-traps Geartronic™-automaat Pedalen Aircosysteem met twee zones Naloop parkeerklimaat Passagiersairbagschakelaar Tweetrapsairbags Panoramisch dak Road Sign Information Lane Keeping Aid en Lane Departure Warning Frontgrille met hoogglans zwart inzetstuk Verwarmd grille-embleem Full LED koplampen met Active High Beam Hogedruk koplampreinigingsinstallatie Controle aanhangerverlichting 12.3"" bestuurdersdisplay Google Assistant. Google Maps en Google Play Store Adaptive Cruise Control Grafisch Head-up Display Pilot Assist Intelligent Speed Assist (ISA) Volvo Cars-app Geventileerde subwoofer Digital Audio Broadcasting (DAB+) Harman Kardon Premium Sound Elektrisch inklapbare buitenspiegels Geheugenfunctie voor de zitpositie van de passagierszetel vooraan Automatische portiervergrendeling Transpondersleutel Spiegelkappen in glanzend zwart Dubbele vergrendeling Driver Awareness: BLIS™ and Cross Traffic Alert Elektrisch bedienbare kindersloten op achterportieren Keyless Entry met handsfree kofferklepbediening Luchtfilter en interieurvoorreiniging op afstand Digitale gebruikershandleiding Taal Duits Op het interieur afgestemd dashboard Elektrisch bedienbare bestuurderszetel met geheugen Elektrisch bedienbare passagiersstoel Verwarmbare voorzetels Verwarmbare buitenste zitplaatsen tweede zitrij Elektrisch neerklapbare hoofdsteunen achteraan 5 zitplaatsen Rugleuningen van de achterbank neerklappen met een druk op de knop Elektrisch bedienbare lendensteun met 4-wegverstelling Textielen vloermatten voor het interieur Middenarmsteun achter Verlichte make-upspiegels Geavanceerde interieurverlichting Elektrische aansluiting. bagageruimte Verankeringsogen voor de bagage EHBO-set Buiten- en binnenspiegels met automatische dimfunctie Verstelbare zittingverlenging voor Tashaken Chassis Hill Start Assist Tyre Pressure Monitoring System Oncoming Lane Mitigation Rear Collision Warning Waarschuwing voor glad wegdek Noodstopverlichting Verwarmbaar stuurwiel Adaptieve stuurbekrachtiging 19"" 6-spaaks glossy black diamond cut Noodreparatieset Wisserbladen met geïntegreerde sproeiers Op de carrosseriekleur afgestemde portiergrepen met grondverlichting Scuff plate achterklep. kunststof Recharge aluminium instaplijsten. voor Glossy Black omlijsting zijruit Gevarendriehoek Gelaagde zijruiten Park Assist. voor-. achter- en zijkant Houder voor parkeerkaartjes Elektrisch verwarmen en koelen van uw interieur 360 graden camera met bovenaanzicht Software voor alcoholslot Apple CarPlay 9 inch middendisplay Thuislaadkabel. mobiel 7 m (10 A) Bescherming tegen whiplash Gordijnairbag Zijdelingse bescherming Intelligent Driver Information System (IDIS) Hooggeplaatste remlichten achter ISOFIX bevestigingspunten. achterbank Veiligheidsgordels Regensensor Bedieningsknoppen op het stuur Vochtigheidssensor Start/Stopsysteem Bluetooth®-verbinding",2,https://images.2dehands.com/api/v1/listing-twh-p/images/23/237ed9f0-acf7-403a-bd5f-d859ef79dddc?rule=ecg_mp_eps$_85|https://images.2dehands.com/api/v1/profile-twh-p/images/11/11eea5c1-6251-450a-a12f-1face2c84746?rule=ecg_mp_eps$_82,Volvo,S60,,,Electric,Automatic,,,,,,,,,,,,,,0,,{}
https://www.2ememain.be/v/autos/volvo/m2356813759-te-koop-volvo-s60-2011-s-disgin-euro-5-in-zeer-goede-staat,2356813759,fr,Te koop volvo s60 2011 s disgin euro 5 in zeer goede staat,,EUR,,,,Te koop volvo s60. Bj 2011. Vol optie Net groote onderhoud gehaad. Oli. Oli filter. Lucht filtrr. Rondom nieuw remen. 4× nieuw banden 4× nieuw winter banden voor de winter extra bij inbegreepen. İkimizde verkoop de wagen wegens krijgen van en firma wagen. Keuring voor verkoop in begreepen,1,https://images.2dehands.com/api/v1/listing-twh-p/images/8b/8b316af4-d038-4328-8034-a1082d76a0f1?rule=ecg_mp_eps$_85,Te,koop volvo s60,2011,,,,,,,,,,,,,,,15,,0,,{}
https://www.2ememain.be/v/autos/volvo/m2290389882-volvo-s60-plus-b3-mild-hybrid-benzine-dark,2290389882,fr,"Volvo S60 Plus, B3 mild hybrid, Benzine, Dark",36000,EUR,,,,VOLVO SELEKT: U bent steeds welkom in onze showroom om deze Volvo Selekt te ontdekken. Bij elke Volvo van minder dan 5 jaar en minder dan 150.000km geniet u van 2 jaar Volvo Selekt garantie en 1 jaar Volvo Assistance. Wij kunnen eveneens helpen met zowel financieringen als verzekeringen op maat. Neem contact op met onze Volvo Selekt medewerkers: Natan Bulcaen: natan@novabil.be Thibau Focquet: thibau@novabil.be Nous vous invitons dans notre showroom afin de découvrir cette Volvo Selekt. Avec l’achat d’une Volvo de moins de 5 ans et de moins de 150.000km vous profitez de deux ans de garantie Volvo Selekt ainsi qu’un an de Volvo Assistance. Nous pouvons aussi vous aider avec des financements et assurances sur mesure. Contactez nos interlocuteurs Volvo Selekt : Natan Bulcaen: natan@novabil.be Thibau Focquet: thibau@novabil.be,,,Volvo,"S60 Plus,",,150000,Benzin,,,,,,,,,,,,,,0.24,0,,{}
https://www.2ememain.be/v/autos/volvo/m2357359222-volvo-s60-2-0-benzine-full-option-r-design,2357359222,fr,Volvo S60 2.0 Benzine • Full Option/R design,26850,EUR,,,,"Te koop: Volvo S60 2.0 Benzine Hybrid – Full Option – Bouwjaar 2020 Deze prachtige en zeer goed onderhouden Volvo S60 is beschikbaar voor een nieuwe eigenaar. Auto is technisch en optisch in uitstekende staat, met een volledige onderhoudshistoriek en een geldige DEX-garantie voor nog 2 jaar. Perfecte wagen voor wie luxe, veiligheid, zuinigheid en kracht wil combineren. 🔧 Specificaties Motor: 2.0 Benzine Hybrid Vermogen: 145 kW (197 pk) Transmissie: Automaat Kilometerstand: 100.000 km Bouwjaar: 2020 Kleur: Zwart 🌟 Uitvoering & opties (Full Option) Lederen/alcantara sportinterieur Groot digitaal dashboard Groot multimediascherm Navigatie Adaptive Cruise Control Lane Assist Blind Spot Monitoring Keyless entry/start Parkeersensoren voor & achter Achteruitrijcamera Automatische climate control 2 zones Premium sound system Elektrische zetels Verwarmde zetels en stuur R design 🛡 Garantie 2 jaar garantie via DEX Volledige check-up uitgevoerd Geen technische mankementen 🚗 Staat van de wagen Interieur helemaal proper (recent gereinigd) Geen technische problemen Rijdt perfect Altijd correct onderhouden 💬 Waarom deze auto? Deze Volvo S60 combineert veiligheid, comfort, sportiviteit en zuinigheid. Full option + sterke motor + hybride technologie maken dit een ideale auto voor dagelijks gebruik én lange ritten. 📞 Interesse? Neem gerust contact op voor bezichtiging of testrit. De auto is onmiddellijk beschikbaar.",,,Volvo,S60 2.0 Benzine,2020,100000,Benzin,Automatic,,,,,,,,,,,,6,0.2685,0,,{}
https://www.2ememain.be/v/autos/volvo/m2357357842-volvo-s60-b4-2020-essence-hybride-euro-6dtemp,2357357842,fr,Volvo S60 B4 2020 Essence/Hybride Euro 6Dtemp,26850,EUR,,,,"À vendre : Volvo S60 B4 Full Option — 2020 — 100 000 km — 197 ch essence/hybride Je vends ma Volvo S60 B4 (construite en 2020) en parfait état, toujours entretenue par le concessionnaire et très confortable à conduire. Moteur : essence/hybride de 197 ch, économique mais puissant. Richement équipé (option complète), y compris Apple CarPlay et Android Auto, une caméra de recul et un régulateur de vitesse adaptatif. ✅ Options/équipements (entre autres) • Essence/hybride 197 ch • Apple CarPlay et Android Auto • Caméra de recul • Régulateur de vitesse adaptatif (ACC) • Capteurs de stationnement avant et arrière • Système d'assistance de voie • Surveillance des angles morts • Éclairage automatique + capteur de pluie • Système de navigation et Bluetooth • Climatisation à deux zones • Éclairage LED ✅ Très bien • Tous les documents nécessaires sont disponibles • 2 clés disponibles 📍 Visite et essai routier possibles si vous êtes sérieusement intéressé. N'hésitez pas à envoyer un message pour plus d'informations !",2,https://images.2dehands.com/api/v1/listing-twh-p/images/ff/ffc75b7d-c6cc-4a6b-88d4-495e9be8f508?rule=ecg_mp_eps$_85|https://images.2dehands.com/api/v1/profile-twh-p/images/f9/f9819dce-629d-4b05-9b1b-a0e6bda9c4de?rule=ecg_mp_eps$_82,Volvo,S60,2020,100000,Essence,Automatic,,,,,,,,,,,,6,0.2685,0,,{}
https://www.2ememain.be/v/autos/volvo/m2357016615-volvo-s60-r-design-2-0-d3,2357016615,fr,Volvo S60 R-Design 2.0 D3,14000,EUR,,,,"Bij deze verkoop ik mijn Volvo S60 R-design. De wagen wordt met enige spijt verkocht door aankoop bedrijfswagen. Banden & velgen: set 18"" R-design velgen (all season) + set 16"" lichtmetalen velgen (winterbanden). Tal van opties, deze staan hieronder beschreven bij de rubriek ""Kenmerken"". Voor meer info stuur me gerust een berichtje.",1,https://images.2dehands.com/api/v1/listing-twh-p/images/0c/0c0b380d-a0f1-477b-9b41-3af23c480059?rule=ecg_mp_eps$_85,Volvo,S60 R-Design 2.0,,,,,,,,,,,,,,,,,,0,,{}
https://www.2ememain.be/v/autos/volvo/m2356553792-volvo-s60-cross-country-2-0-d4-summum-automatique,2356553792,fr,Volvo S60 Cross Country 2.0 D4 Summum (automatique),16099,EUR,,,,"Welkom bij Autohero België, de online shop voor jouw volgende tweedehandsauto. Bestel je auto makkelijk online en geniet van onze voordelen: Inclusief 12 maanden garantie. Uitbreiding mogelijk.... Volvo S60 Cross Country 2.0 D4 Summum Transmission: Automatique Date de construction: 2015-01-01 Couleur: Gris métallisé Nombre de places assises: 5 Nombre de propriétaires: 2 Dommages: aucun Garantie: 12 mois TVA/marge: TVA non déductible (régime de la marge bénéficiaire) Numéro de référence: MY58957 Options et accessoires Autres Frein de stationnement électronique Jantes alliage Pack hiver Pot catalytique Rétroviseur intérieur anti-éblouissement automatique Système de nettoyage des phares Trappe à ski Véhicule non-fumeur Confort Accoudoir Caméra d'aide au stationnement Capteurs d'aide au stationnement arrière Capteurs d'aide au stationnement avant Climatisation Climatisation automatique, bi-zone Détecteur de lumière Radar de recul Régulateur de vitesse Rétroviseurs latéraux électriques Sellerie cuir Sièges arrières 1/3 - 2/3 Sièges chauffants Sièges électriques Start/Stop automatique Système de navigation Toit ouvrant Verrouillage centralisé sans clé Vitres électriques Volant chauffant Volant en cuir Volant multifonctions Divertissement / Médias Bluetooth CD Dispositif mains libres MP3 Ordinateur de bord Radio USB Écran multifonction entièrement numérique Sécurité ABS Airbag avant Airbag conducteur Airbag passager Alerte de franchissement involontaire de lignes Anti-démarrage Anti-patinage Assistant au freinage d'urgence Assistant feux de route Avertisseur d'angle mort Direction assistée Détection des panneaux routiers ESP Feux anti-brouillard Feux de route non éblouissants Isofix LED phare de jour Limiteur de vitesse Phares de jour Régulateur de distance Système d'appel d'urgence Système d'avertissement de distance Système de détection de la somnolence Verrouillage centralisé Verrouillage centralisé avec télécommande Remarques Welkom bij Autohero België, de online shop voor jouw volgende tweedehandsauto. Bestel je auto makkelijk online en geniet van onze voordelen: Inclusief 12 maanden garantie. Uitbreiding mogelijk. Financiering op maat. Inruil van je huidige auto. Bezorging bij jou thuis. Betaling bij aflevering. Niet tevreden? 21 dagen geld-terug-garantie. Technisch gekeurd voor aflevering en 12 maanden geldig vanaf keuringsdatum. Carpass inbegrepen. GEEN export / NO export. Bekijk deze Volvo S60 Cross Country 2.0 D4 Summum op Autohero.com voor complete informatie over de onderhoudshistorie en mogelijke imperfecties. https://www.autohero.com/nl_be/volvo-s-60-cross-country/id/8d2704ff-7a32-413e-9e2a-dc96fac1fe53/?MID=BE_CLA_1_0_0_0_0_0&utm_source=CLA&utm_medium=classifieds&utm_campaign=classifieds_BE. Zit je nog met vragen? Vul ons contactformulier in op onze Autohero website of neem telefonisch contact op met ons op het nummer +32 (0)3 393 06 50. Ons vakkundig team helpt je graag verder. Vergeet zeker het stock ID MY58957 niet te vermelden. Onze advertenties worden met de grootste zorg samengesteld. Ondanks alle inspanningen kan er een fout in de advertentie voorkomen. Er kunnen geen rechten worden ontleend aan de advertentie. Controleer bij levering de zaken die uw beslissing zouden kunnen beïnvloeden. ----. Bienvenue chez Autohero Belgique, le site d’achat en ligne pour votre prochaine voiture d'occasion. Commandez votre voiture facilement en ligne et profitez de ces avantages: 12 mois de garantie inclus. Optionnellement: garantie prolongée et financement. Livraison à domicile. Paiement à la livraison. Reprise de votre ancienne voiture. 21 jours de droit de rétractation et remboursement. Contrôle technique avant la livraison et validité de 12 mois à compter de la date du contrôle. Carpass inclus. PAS d'export / NO export. Consultez cette Volvo S60 Cross Country 2.0 D4 Summum sur Autohero.com pour plus d'informations concernant l'historique d'entretien et les éventuelles imperfections. https://www.autohero.com/fr_be/volvo-s-60-cross-country/id/8d2704ff-7a32-413e-9e2a-dc96fac1fe53/?MID=BE_CLA_1_0_0_0_0_0&utm_source=CLA&utm_medium=classifieds&utm_campaign=classifieds_BE. Avez-vous encore des questions? N’hésitez pas à prendre contact sur notre site Autohero ou contactez nous au numéro +32 (0)3 393 06 50. Notre équipe de vente passionnée est à votre disposition. N’oubliez pas de mentionner le numéro de stock MY58957. Nos annonces sont rédigées avec le plus grand soin. Malgré tous nos efforts, une erreur peut se présenter dans l'annonce. Aucun droit ne peut être tiré de l'annonce. Lors de la livraison, veuillez vérifier les éléments susceptibles d'influencer votre décision. Autohero België Bestel gemakkelijk Online 24/7 1000 Brussel Numéro de téléphone: +32460201425 Adresse e-mail: 2dehands_brussel@autohero.com",2,https://images.2dehands.com/api/v1/listing-twh-p/images/c0/c0eca70b-8047-449b-bafc-2d7c778a6a34?rule=ecg_mp_eps$_85|https://images.2dehands.com/api/v1/profile-twh-p/images/57/57ba9fe7-986f-41aa-9ed4-127d5ff6c40c?rule=ecg_mp_eps$_82,Volvo,S60 Cross Country,2015,,Electric,Automatic,,,,,,,,,,,,11,,0,,{}
